Point,AFTDIA,AFTBF,*FWDDIA,*FWDBF
1727,-0.0235,0.0003,-0.0094,0.0006
1728,-0.0236,0.0003,-0.0094,0.0006
1729,-0.0236,0.0003,-0.0095,0.0006
1730,-0.0236,0.0003,-0.0095,0.0006
1731,-0.0236,0.0003,-0.0095,0.0006
1732,-0.0237,0.0003,-0.0095,0.0006
1733,-0.0237,0.0003,-0.0095,0.0006
1734,-0.0237,0.0003,-0.0096,0.0006
1735,-0.0238,0.0003,-0.0096,0.0006
1736,-0.0238,0.0003,-0.0096,0.0006
1737,-0.0238,0.0003,-0.0096,0.0006
1738,-0.0238,0.0003,-0.0097,0.0006
1739,-0.0239,0.0003,-0.0097,0.0006
1740,-0.0239,0.0003,-0.0097,0.0006
1741,-0.0239,0.0003,-0.0097,0.0006
1742,-0.0240,0.0003,-0.0098,0.0006
1743,-0.0240,0.0003,-0.0098,0.0006
1744,-0.0240,0.0003,-0.0098,0.0006
1745,-0.0241,0.0003,-0.0099,0.0007
1746,-0.0241,0.0003,-0.0099,0.0007
1747,-0.0241,0.0003,-0.0099,0.0007
1748,-0.0242,0.0003,-0.0100,0.0007
1749,-0.0242,0.0003,-0.0100,0.0007
1750,-0.0242,0.0003,-0.0100,0.0007
1751,-0.0242,0.0003,-0.0100,0.0007
1752,-0.0243,0.0003,-0.0101,0.0007
1753,-0.0243,0.0003,-0.0101,0.0007
1754,-0.0243,0.0003,-0.0101,0.0007
1755,-0.0244,0.0003,-0.0101,0.0007
1756,-0.0244,0.0003,-0.0102,0.0007
1757,-0.0244,0.0003,-0.0102,0.0007
1758,-0.0244,0.0003,-0.0102,0.0007
1759,-0.0245,0.0003,-0.0102,0.0007
1760,-0.0245,0.0003,-0.0102,0.0007
1761,-0.0245,0.0003,-0.0103,0.0007
1762,-0.0245,0.0003,-0.0103,0.0007
1763,-0.0246,0.0003,-0.0103,0.0007
1764,-0.0246,0.0003,-0.0103,0.0007
1765,-0.0246,0.0003,-0.0103,0.0007
1766,-0.0246,0.0003,-0.0103,0.0007
1767,-0.0247,0.0003,-0.0104,0.0007
1768,-0.0247,0.0003,-0.0104,0.0007
1769,-0.0247,0.0003,-0.0104,0.0007
1770,-0.0247,0.0003,-0.0104,0.0007
1771,-0.0248,0.0003,-0.0104,0.0007
1772,-0.0248,0.0003,-0.0104,0.0007
1773,-0.0248,0.0003,-0.0104,0.0007
1774,-0.0248,0.0003,-0.0104,0.0007
1775,-0.0249,0.0003,-0.0104,0.0007
1776,-0.0249,0.0003,-0.0104,0.0007
1777,-0.0249,0.0003,-0.0105,0.0007
1778,-0.0249,0.0003,-0.0105,0.0007
1779,-0.0250,0.0003,-0.0105,0.0007
1780,-0.0250,0.0003,-0.0105,0.0007
1781,-0.0250,0.0003,-0.0105,0.0007
1782,-0.0250,0.0003,-0.0105,0.0007
1783,-0.0251,0.0003,-0.0105,0.0007
1784,-0.0251,0.0003,-0.0106,0.0007
1785,-0.0251,0.0003,-0.0106,0.0007
1786,-0.0252,0.0003,-0.0106,0.0007
1787,-0.0252,0.0003,-0.0106,0.0007
1788,-0.0252,0.0003,-0.0106,0.0007
1789,-0.0252,0.0003,-0.0106,0.0007
1790,-0.0253,0.0003,-0.0107,0.0007
1791,-0.0253,0.0003,-0.0107,0.0007
1792,-0.0253,0.0003,-0.0107,0.0007
1793,-0.0253,0.0003,-0.0107,0.0007
1794,-0.0253,0.0003,-0.0108,0.0007
1795,-0.0254,0.0003,-0.0108,0.0007
1796,-0.0254,0.0003,-0.0108,0.0008
1797,-0.0254,0.0003,-0.0108,0.0008
1798,-0.0254,0.0003,-0.0109,0.0008
1799,-0.0254,0.0003,-0.0109,0.0008
1800,-0.0255,0.0003,-0.0109,0.0008
1801,-0.0255,0.0003,-0.0109,0.0008
1802,-0.0255,0.0003,-0.0110,0.0008
1803,-0.0255,0.0003,-0.0110,0.0008
1804,-0.0255,0.0003,-0.0110,0.0008
1805,-0.0256,0.0003,-0.0110,0.0008
1806,-0.0256,0.0003,-0.0111,0.0008
1807,-0.0256,0.0003,-0.0111,0.0008
1808,-0.0256,0.0003,-0.0111,0.0008
1809,-0.0256,0.0003,-0.0111,0.0008
1810,-0.0256,0.0003,-0.0111,0.0008
1811,-0.0256,0.0003,-0.0112,0.0008
1812,-0.0257,0.0003,-0.0112,0.0008
1813,-0.0257,0.0003,-0.0112,0.0008
1814,-0.0257,0.0003,-0.0112,0.0008
1815,-0.0257,0.0003,-0.0113,0.0008
1816,-0.0257,0.0003,-0.0113,0.0008
1817,-0.0257,0.0003,-0.0113,0.0008
1818,-0.0257,0.0003,-0.0113,0.0008
1819,-0.0257,0.0003,-0.0113,0.0008
1820,-0.0257,0.0003,-0.0114,0.0008
1821,-0.0258,0.0003,-0.0114,0.0008
1822,-0.0258,0.0003,-0.0114,0.0008
1823,-0.0258,0.0003,-0.0114,0.0008
1824,-0.0258,0.0003,-0.0115,0.0008
1825,-0.0258,0.0003,-0.0115,0.0008
1826,-0.0258,0.0003,-0.0115,0.0008
1827,-0.0258,0.0004,-0.0116,0.0008
1828,-0.0258,0.0004,-0.0116,0.0008
1829,-0.0258,0.0004,-0.0116,0.0008
1830,-0.0258,0.0004,-0.0116,0.0008
1831,-0.0258,0.0004,-0.0117,0.0008
1832,-0.0259,0.0004,-0.0117,0.0008
1833,-0.0259,0.0004,-0.0117,0.0008
1834,-0.0259,0.0004,-0.0118,0.0009
1835,-0.0259,0.0004,-0.0118,0.0009
1836,-0.0259,0.0004,-0.0118,0.0009
1837,-0.0259,0.0004,-0.0119,0.0009
1838,-0.0259,0.0004,-0.0119,0.0009
1839,-0.0260,0.0004,-0.0119,0.0009
1840,-0.0260,0.0004,-0.0120,0.0009
1841,-0.0260,0.0004,-0.0120,0.0009
1842,-0.0260,0.0004,-0.0120,0.0009
1843,-0.0260,0.0004,-0.0120,0.0009
1844,-0.0261,0.0004,-0.0121,0.0009
1845,-0.0261,0.0004,-0.0121,0.0009
1846,-0.0261,0.0004,-0.0121,0.0009
1847,-0.0261,0.0004,-0.0121,0.0009
1848,-0.0262,0.0004,-0.0122,0.0009
1849,-0.0262,0.0004,-0.0122,0.0009
1850,-0.0262,0.0004,-0.0122,0.0009
1851,-0.0262,0.0004,-0.0122,0.0009
1852,-0.0263,0.0004,-0.0122,0.0009
1853,-0.0263,0.0004,-0.0123,0.0009
1854,-0.0263,0.0004,-0.0123,0.0009
1855,-0.0264,0.0004,-0.0123,0.0009
1856,-0.0264,0.0003,-0.0123,0.0009
1857,-0.0264,0.0003,-0.0123,0.0009
1858,-0.0264,0.0003,-0.0123,0.0009
1859,-0.0265,0.0003,-0.0123,0.0009
1860,-0.0265,0.0003,-0.0124,0.0009
1861,-0.0265,0.0003,-0.0124,0.0009
1862,-0.0265,0.0003,-0.0124,0.0009
1863,-0.0265,0.0003,-0.0124,0.0009
1864,-0.0266,0.0003,-0.0124,0.0009
1865,-0.0266,0.0003,-0.0125,0.0009
1866,-0.0266,0.0003,-0.0125,0.0009
1867,-0.0266,0.0003,-0.0125,0.0009
1868,-0.0266,0.0003,-0.0125,0.0009
1869,-0.0266,0.0003,-0.0125,0.0009
1870,-0.0266,0.0003,-0.0126,0.0009
1871,-0.0266,0.0003,-0.0126,0.0010
1872,-0.0266,0.0003,-0.0126,0.0010
1873,-0.0267,0.0003,-0.0126,0.0010
1874,-0.0267,0.0003,-0.0127,0.0010
1875,-0.0267,0.0003,-0.0127,0.0010
1876,-0.0267,0.0003,-0.0127,0.0010
1877,-0.0267,0.0003,-0.0127,0.0010
1878,-0.0267,0.0003,-0.0128,0.0010
1879,-0.0267,0.0003,-0.0128,0.0010
1880,-0.0267,0.0003,-0.0128,0.0010
1881,-0.0267,0.0003,-0.0128,0.0010
1882,-0.0267,0.0003,-0.0129,0.0010
1883,-0.0267,0.0003,-0.0129,0.0010
1884,-0.0267,0.0003,-0.0129,0.0010
1885,-0.0267,0.0003,-0.0129,0.0010
1886,-0.0267,0.0003,-0.0129,0.0010
1887,-0.0267,0.0003,-0.0130,0.0010
1888,-0.0267,0.0003,-0.0130,0.0010
1889,-0.0267,0.0003,-0.0130,0.0010
1890,-0.0267,0.0003,-0.0130,0.0010
1891,-0.0267,0.0003,-0.0130,0.0010
1892,-0.0267,0.0003,-0.0130,0.0010
1893,-0.0267,0.0003,-0.0130,0.0010
1894,-0.0267,0.0003,-0.0130,0.0010
1895,-0.0267,0.0003,-0.0130,0.0010
1896,-0.0267,0.0003,-0.0131,0.0010
1897,-0.0267,0.0003,-0.0131,0.0010
1898,-0.0267,0.0003,-0.0131,0.0010
1899,-0.0267,0.0003,-0.0131,0.0011
1900,-0.0267,0.0003,-0.0131,0.0011
1901,-0.0267,0.0003,-0.0131,0.0011
1902,-0.0267,0.0003,-0.0131,0.0011
1903,-0.0268,0.0003,-0.0131,0.0011
1904,-0.0268,0.0003,-0.0131,0.0011
1905,-0.0268,0.0003,-0.0131,0.0011
1906,-0.0268,0.0003,-0.0131,0.0011
1907,-0.0268,0.0003,-0.0132,0.0011
1908,-0.0268,0.0003,-0.0132,0.0011
1909,-0.0268,0.0003,-0.0132,0.0011
1910,-0.0268,0.0003,-0.0132,0.0011
1911,-0.0268,0.0003,-0.0132,0.0011
1912,-0.0268,0.0003,-0.0133,0.0011
1913,-0.0268,0.0003,-0.0133,0.0011
1914,-0.0268,0.0003,-0.0133,0.0011
1915,-0.0268,0.0003,-0.0133,0.0011
1916,-0.0268,0.0003,-0.0134,0.0011
1917,-0.0268,0.0003,-0.0134,0.0011
1918,-0.0268,0.0003,-0.0134,0.0011
1919,-0.0269,0.0003,-0.0134,0.0011
1920,-0.0269,0.0003,-0.0135,0.0011
1921,-0.0269,0.0003,-0.0135,0.0011
1922,-0.0269,0.0003,-0.0135,0.0011
1923,-0.0269,0.0003,-0.0136,0.0011
1924,-0.0269,0.0003,-0.0136,0.0011
1925,-0.0269,0.0003,-0.0136,0.0011
1926,-0.0269,0.0003,-0.0137,0.0011
1927,-0.0269,0.0003,-0.0137,0.0011
1928,-0.0270,0.0003,-0.0137,0.0011
1929,-0.0270,0.0003,-0.0137,0.0011
1930,-0.0270,0.0003,-0.0137,0.0011
1931,-0.0270,0.0003,-0.0138,0.0011
1932,-0.0270,0.0003,-0.0138,0.0011
1933,-0.0270,0.0003,-0.0138,0.0011
1934,-0.0271,0.0003,-0.0138,0.0011
1935,-0.0271,0.0003,-0.0138,0.0011
1936,-0.0271,0.0003,-0.0138,0.0011
1937,-0.0271,0.0003,-0.0138,0.0011
1938,-0.0271,0.0003,-0.0138,0.0011
1939,-0.0271,0.0003,-0.0138,0.0011
1940,-0.0272,0.0003,-0.0139,0.0011
1941,-0.0272,0.0003,-0.0139,0.0011
1942,-0.0272,0.0003,-0.0139,0.0011
1943,-0.0272,0.0003,-0.0139,0.0011
1944,-0.0272,0.0003,-0.0139,0.0011
1945,-0.0272,0.0003,-0.0139,0.0011
1946,-0.0272,0.0003,-0.0139,0.0011
1947,-0.0272,0.0003,-0.0139,0.0011
1948,-0.0273,0.0003,-0.0139,0.0011
1949,-0.0273,0.0003,-0.0139,0.0011
1950,-0.0273,0.0003,-0.0139,0.0011
1951,-0.0273,0.0003,-0.0139,0.0011
1952,-0.0273,0.0003,-0.0139,0.0011
1953,-0.0273,0.0003,-0.0139,0.0011
1954,-0.0273,0.0003,-0.0139,0.0011
1955,-0.0273,0.0003,-0.0139,0.0011
1956,-0.0273,0.0003,-0.0139,0.0011
1957,-0.0273,0.0003,-0.0139,0.0011
1958,-0.0273,0.0003,-0.0139,0.0011
1959,-0.0272,0.0003,-0.0139,0.0011
1960,-0.0272,0.0003,-0.0139,0.0011
1961,-0.0272,0.0003,-0.0139,0.0011
1962,-0.0272,0.0003,-0.0139,0.0011
1963,-0.0272,0.0003,-0.0139,0.0011
1964,-0.0272,0.0003,-0.0139,0.0011
1965,-0.0272,0.0003,-0.0139,0.0011
1966,-0.0272,0.0003,-0.0139,0.0011
1967,-0.0272,0.0003,-0.0139,0.0011
1968,-0.0272,0.0003,-0.0140,0.0011
1969,-0.0272,0.0003,-0.0140,0.0011
1970,-0.0272,0.0003,-0.0140,0.0011
1971,-0.0272,0.0003,-0.0140,0.0011
1972,-0.0272,0.0003,-0.0140,0.0011
1973,-0.0272,0.0003,-0.0140,0.0011
1974,-0.0273,0.0003,-0.0140,0.0011
1975,-0.0273,0.0003,-0.0140,0.0011
1976,-0.0273,0.0003,-0.0140,0.0011
1977,-0.0273,0.0003,-0.0140,0.0011
1978,-0.0273,0.0003,-0.0140,0.0011
1979,-0.0274,0.0003,-0.0140,0.0011
1980,-0.0274,0.0003,-0.0141,0.0011
1981,-0.0274,0.0003,-0.0141,0.0011
1982,-0.0274,0.0003,-0.0141,0.0011
1983,-0.0275,0.0003,-0.0141,0.0011
1984,-0.0275,0.0003,-0.0141,0.0011
1985,-0.0276,0.0003,-0.0141,0.0011
1986,-0.0276,0.0003,-0.0141,0.0011
1987,-0.0276,0.0003,-0.0141,0.0011
1988,-0.0277,0.0003,-0.0141,0.0011
1989,-0.0277,0.0003,-0.0141,0.0011
1990,-0.0278,0.0003,-0.0141,0.0011
1991,-0.0278,0.0003,-0.0141,0.0011
1992,-0.0279,0.0003,-0.0142,0.0011
1993,-0.0279,0.0003,-0.0142,0.0011
1994,-0.0280,0.0003,-0.0142,0.0011
1995,-0.0280,0.0003,-0.0142,0.0011
1996,-0.0281,0.0003,-0.0142,0.0011
1997,-0.0281,0.0003,-0.0142,0.0011
1998,-0.0282,0.0003,-0.0142,0.0011
1999,-0.0282,0.0003,-0.0142,0.0011
2000,-0.0283,0.0003,-0.0142,0.0011
2001,-0.0283,0.0003,-0.0142,0.0011
2002,-0.0284,0.0003,-0.0142,0.0011
2003,-0.0284,0.0003,-0.0143,0.0011
2004,-0.0284,0.0003,-0.0143,0.0011
2005,-0.0285,0.0003,-0.0143,0.0011
2006,-0.0285,0.0003,-0.0143,0.0011
2007,-0.0285,0.0003,-0.0143,0.0011
2008,-0.0286,0.0003,-0.0143,0.0011
2009,-0.0286,0.0002,-0.0143,0.0011
2010,-0.0286,0.0002,-0.0143,0.0011
2011,-0.0287,0.0002,-0.0143,0.0011
2012,-0.0287,0.0002,-0.0143,0.0011
2013,-0.0287,0.0002,-0.0143,0.0011
2014,-0.0287,0.0002,-0.0143,0.0011
2015,-0.0288,0.0002,-0.0143,0.0011
2016,-0.0288,0.0002,-0.0143,0.0011
2017,-0.0288,0.0002,-0.0143,0.0011
2018,-0.0288,0.0002,-0.0143,0.0011
2019,-0.0288,0.0002,-0.0143,0.0011
2020,-0.0288,0.0002,-0.0143,0.0011
2021,-0.0289,0.0002,-0.0143,0.0011
2022,-0.0289,0.0002,-0.0143,0.0011
2023,-0.0289,0.0002,-0.0143,0.0011
2024,-0.0289,0.0002,-0.0143,0.0011
2025,-0.0289,0.0002,-0.0144,0.0011
2026,-0.0289,0.0002,-0.0144,0.0011
2027,-0.0289,0.0002,-0.0144,0.0011
2028,-0.0289,0.0002,-0.0144,0.0011
2029,-0.0289,0.0002,-0.0144,0.0011
2030,-0.0289,0.0002,-0.0144,0.0011
2031,-0.0289,0.0002,-0.0144,0.0011
2032,-0.0289,0.0002,-0.0145,0.0011
2033,-0.0290,0.0002,-0.0145,0.0011
2034,-0.0290,0.0002,-0.0145,0.0011
2035,-0.0290,0.0002,-0.0145,0.0011
2036,-0.0290,0.0002,-0.0145,0.0011
2037,-0.0290,0.0002,-0.0146,0.0011
2038,-0.0290,0.0002,-0.0146,0.0011
2039,-0.0290,0.0002,-0.0146,0.0011
2040,-0.0290,0.0002,-0.0146,0.0011
2041,-0.0290,0.0002,-0.0147,0.0011
2042,-0.0290,0.0002,-0.0147,0.0011
2043,-0.0291,0.0002,-0.0147,0.0012
2044,-0.0291,0.0002,-0.0147,0.0012
2045,-0.0291,0.0002,-0.0147,0.0012
2046,-0.0291,0.0002,-0.0148,0.0012
2047,-0.0291,0.0002,-0.0148,0.0012
2048,-0.0291,0.0002,-0.0148,0.0012
2049,-0.0291,0.0002,-0.0148,0.0012
2050,-0.0291,0.0002,-0.0148,0.0012
2051,-0.0292,0.0002,-0.0149,0.0012
2052,-0.0292,0.0002,-0.0149,0.0012
2053,-0.0292,0.0002,-0.0149,0.0012
2054,-0.0292,0.0002,-0.0149,0.0012
2055,-0.0292,0.0002,-0.0149,0.0012
2056,-0.0292,0.0002,-0.0149,0.0012
2057,-0.0293,0.0002,-0.0149,0.0012
2058,-0.0293,0.0002,-0.0149,0.0012
2059,-0.0293,0.0002,-0.0150,0.0012
2060,-0.0293,0.0002,-0.0150,0.0012
2061,-0.0293,0.0002,-0.0150,0.0012
2062,-0.0293,0.0002,-0.0150,0.0012
2063,-0.0293,0.0002,-0.0150,0.0011
2064,-0.0293,0.0002,-0.0150,0.0011
2065,-0.0294,0.0002,-0.0150,0.0011
2066,-0.0294,0.0002,-0.0150,0.0011
2067,-0.0294,0.0002,-0.0150,0.0011
2068,-0.0294,0.0002,-0.0150,0.0011
2069,-0.0294,0.0002,-0.0150,0.0011
2070,-0.0294,0.0002,-0.0150,0.0011
2071,-0.0294,0.0002,-0.0151,0.0011
2072,-0.0294,0.0002,-0.0151,0.0011
2073,-0.0294,0.0002,-0.0151,0.0011
2074,-0.0294,0.0002,-0.0151,0.0011
2075,-0.0294,0.0002,-0.0151,0.0011
2076,-0.0294,0.0002,-0.0151,0.0011
2077,-0.0294,0.0002,-0.0151,0.0011
2078,-0.0294,0.0002,-0.0151,0.0011
2079,-0.0294,0.0002,-0.0151,0.0011
2080,-0.0294,0.0002,-0.0151,0.0010
2081,-0.0294,0.0002,-0.0151,0.0010
2082,-0.0294,0.0002,-0.0150,0.0010
2083,-0.0294,0.0002,-0.0150,0.0010
2084,-0.0294,0.0002,-0.0150,0.0010
2085,-0.0295,0.0002,-0.0150,0.0010
2086,-0.0295,0.0002,-0.0150,0.0010
2087,-0.0295,0.0002,-0.0150,0.0010
2088,-0.0295,0.0002,-0.0150,0.0010
2089,-0.0295,0.0002,-0.0150,0.0010
2090,-0.0295,0.0002,-0.0150,0.0010
2091,-0.0295,0.0002,-0.0149,0.0010
2092,-0.0295,0.0002,-0.0149,0.0010
2093,-0.0295,0.0002,-0.0149,0.0010
2094,-0.0295,0.0002,-0.0149,0.0010
2095,-0.0295,0.0002,-0.0149,0.0010
2096,-0.0296,0.0002,-0.0148,0.0010
2097,-0.0296,0.0002,-0.0148,0.0010
2098,-0.0296,0.0002,-0.0148,0.0010
2099,-0.0296,0.0002,-0.0148,0.0010
2100,-0.0296,0.0002,-0.0148,0.0010
2101,-0.0296,0.0002,-0.0148,0.0010
2102,-0.0296,0.0002,-0.0148,0.0010
2103,-0.0296,0.0002,-0.0147,0.0010
2104,-0.0296,0.0002,-0.0147,0.0010
2105,-0.0296,0.0002,-0.0147,0.0010
2106,-0.0296,0.0002,-0.0147,0.0010
2107,-0.0296,0.0002,-0.0147,0.0010
2108,-0.0296,0.0002,-0.0147,0.0010
2109,-0.0296,0.0002,-0.0147,0.0010
2110,-0.0296,0.0002,-0.0147,0.0010
2111,-0.0296,0.0002,-0.0147,0.0010
2112,-0.0296,0.0002,-0.0147,0.0010
2113,-0.0296,0.0002,-0.0147,0.0010
2114,-0.0296,0.0002,-0.0147,0.0010
2115,-0.0296,0.0002,-0.0147,0.0010
2116,-0.0296,0.0002,-0.0147,0.0010
2117,-0.0295,0.0002,-0.0147,0.0010
2118,-0.0295,0.0002,-0.0147,0.0010
2119,-0.0295,0.0002,-0.0147,0.0010
2120,-0.0295,0.0002,-0.0147,0.0010
2121,-0.0295,0.0002,-0.0147,0.0010
2122,-0.0295,0.0002,-0.0147,0.0010
2123,-0.0295,0.0002,-0.0147,0.0010
2124,-0.0295,0.0002,-0.0147,0.0010
2125,-0.0295,0.0002,-0.0147,0.0010
2126,-0.0294,0.0002,-0.0147,0.0010
2127,-0.0294,0.0002,-0.0147,0.0010
2128,-0.0294,0.0002,-0.0147,0.0010
2129,-0.0294,0.0002,-0.0147,0.0010
2130,-0.0294,0.0002,-0.0147,0.0010
2131,-0.0294,0.0002,-0.0148,0.0010
2132,-0.0294,0.0002,-0.0148,0.0010
2133,-0.0294,0.0002,-0.0148,0.0010
2134,-0.0294,0.0002,-0.0148,0.0010
2135,-0.0294,0.0002,-0.0148,0.0010
2136,-0.0294,0.0002,-0.0148,0.0010
2137,-0.0294,0.0002,-0.0148,0.0010
2138,-0.0294,0.0002,-0.0148,0.0010
2139,-0.0294,0.0002,-0.0148,0.0010
2140,-0.0294,0.0002,-0.0148,0.0010
2141,-0.0294,0.0002,-0.0148,0.0010
2142,-0.0294,0.0002,-0.0148,0.0010
2143,-0.0294,0.0002,-0.0148,0.0010
2144,-0.0294,0.0002,-0.0148,0.0010
2145,-0.0294,0.0002,-0.0148,0.0010
2146,-0.0294,0.0002,-0.0148,0.0010
2147,-0.0294,0.0002,-0.0148,0.0010
2148,-0.0294,0.0002,-0.0148,0.0010
2149,-0.0294,0.0002,-0.0148,0.0010
2150,-0.0294,0.0002,-0.0148,0.0010
2151,-0.0294,0.0002,-0.0148,0.0010
2152,-0.0294,0.0002,-0.0148,0.0010
2153,-0.0294,0.0002,-0.0148,0.0010
2154,-0.0294,0.0002,-0.0148,0.0010
2155,-0.0294,0.0002,-0.0148,0.0010
2156,-0.0294,0.0002,-0.0148,0.0010
2157,-0.0294,0.0002,-0.0148,0.0010
2158,-0.0294,0.0002,-0.0148,0.0010
2159,-0.0294,0.0002,-0.0148,0.0010
2160,-0.0294,0.0002,-0.0148,0.0010
2161,-0.0294,0.0002,-0.0148,0.0010
2162,-0.0294,0.0002,-0.0148,0.0010
2163,-0.0294,0.0002,-0.0148,0.0010
2164,-0.0294,0.0002,-0.0148,0.0010
2165,-0.0294,0.0002,-0.0148,0.0010
2166,-0.0294,0.0002,-0.0148,0.0010
2167,-0.0294,0.0002,-0.0148,0.0010
2168,-0.0294,0.0002,-0.0148,0.0010
2169,-0.0294,0.0002,-0.0148,0.0010
2170,-0.0294,0.0002,-0.0148,0.0010
2171,-0.0294,0.0002,-0.0148,0.0010
2172,-0.0294,0.0002,-0.0148,0.0010
2173,-0.0294,0.0002,-0.0148,0.0010
2174,-0.0293,0.0002,-0.0148,0.0010
2175,-0.0293,0.0002,-0.0148,0.0010
2176,-0.0293,0.0002,-0.0148,0.0010
2177,-0.0293,0.0002,-0.0148,0.0010
2178,-0.0293,0.0002,-0.0148,0.0010
2179,-0.0293,0.0002,-0.0147,0.0010
2180,-0.0293,0.0002,-0.0147,0.0010
2181,-0.0293,0.0002,-0.0147,0.0010
2182,-0.0293,0.0002,-0.0147,0.0010
2183,-0.0293,0.0002,-0.0147,0.0010
2184,-0.0293,0.0002,-0.0147,0.0010
2185,-0.0293,0.0002,-0.0146,0.0010
2186,-0.0293,0.0002,-0.0146,0.0010
2187,-0.0293,0.0002,-0.0146,0.0010
2188,-0.0293,0.0002,-0.0146,0.0010
2189,-0.0293,0.0002,-0.0146,0.0010
2190,-0.0293,0.0002,-0.0145,0.0010
2191,-0.0292,0.0002,-0.0145,0.0010
2192,-0.0292,0.0002,-0.0145,0.0010
2193,-0.0292,0.0002,-0.0145,0.0010
2194,-0.0292,0.0002,-0.0144,0.0010
2195,-0.0292,0.0002,-0.0144,0.0010
2196,-0.0292,0.0002,-0.0144,0.0010
2197,-0.0292,0.0002,-0.0144,0.0010
2198,-0.0292,0.0002,-0.0144,0.0010
2199,-0.0292,0.0002,-0.0144,0.0010
2200,-0.0292,0.0002,-0.0144,0.0010
2201,-0.0292,0.0002,-0.0143,0.0010
2202,-0.0292,0.0002,-0.0143,0.0010
2203,-0.0292,0.0002,-0.0143,0.0010
2204,-0.0292,0.0002,-0.0143,0.0010
2205,-0.0292,0.0002,-0.0143,0.0010
2206,-0.0292,0.0002,-0.0143,0.0010
2207,-0.0292,0.0002,-0.0143,0.0010
2208,-0.0292,0.0002,-0.0143,0.0010
2209,-0.0292,0.0002,-0.0143,0.0010
2210,-0.0292,0.0002,-0.0143,0.0010
2211,-0.0292,0.0002,-0.0143,0.0010
2212,-0.0292,0.0002,-0.0143,0.0010
2213,-0.0292,0.0002,-0.0143,0.0010
2214,-0.0292,0.0002,-0.0143,0.0010
2215,-0.0292,0.0002,-0.0144,0.0010
2216,-0.0292,0.0002,-0.0144,0.0010
2217,-0.0292,0.0002,-0.0144,0.0010
2218,-0.0292,0.0002,-0.0144,0.0010
2219,-0.0292,0.0002,-0.0144,0.0009
2220,-0.0292,0.0002,-0.0144,0.0009
2221,-0.0292,0.0002,-0.0144,0.0009
2222,-0.0292,0.0002,-0.0144,0.0009
2223,-0.0292,0.0002,-0.0144,0.0009
2224,-0.0292,0.0002,-0.0144,0.0009
2225,-0.0292,0.0002,-0.0144,0.0009
2226,-0.0292,0.0002,-0.0145,0.0009
2227,-0.0292,0.0002,-0.0145,0.0009
2228,-0.0292,0.0002,-0.0145,0.0009
2229,-0.0292,0.0002,-0.0145,0.0009
2230,-0.0292,0.0003,-0.0145,0.0009
2231,-0.0292,0.0003,-0.0145,0.0009
2232,-0.0292,0.0003,-0.0145,0.0009
2233,-0.0292,0.0003,-0.0145,0.0009
2234,-0.0292,0.0003,-0.0145,0.0009
2235,-0.0292,0.0003,-0.0145,0.0009
2236,-0.0292,0.0003,-0.0145,0.0009
2237,-0.0292,0.0003,-0.0145,0.0009
2238,-0.0292,0.0003,-0.0145,0.0009
2239,-0.0292,0.0003,-0.0145,0.0009
2240,-0.0292,0.0003,-0.0145,0.0009
2241,-0.0292,0.0002,-0.0145,0.0009
2242,-0.0292,0.0002,-0.0145,0.0009
2243,-0.0292,0.0002,-0.0145,0.0009
2244,-0.0292,0.0002,-0.0145,0.0009
2245,-0.0292,0.0002,-0.0145,0.0009
2246,-0.0292,0.0002,-0.0145,0.0009
2247,-0.0292,0.0002,-0.0146,0.0009
2248,-0.0292,0.0002,-0.0146,0.0009
2249,-0.0292,0.0002,-0.0146,0.0009
2250,-0.0292,0.0002,-0.0146,0.0009
2251,-0.0292,0.0002,-0.0146,0.0008
2252,-0.0292,0.0002,-0.0146,0.0008
2253,-0.0292,0.0002,-0.0146,0.0008
2254,-0.0292,0.0002,-0.0146,0.0008
2255,-0.0293,0.0002,-0.0146,0.0008
2256,-0.0293,0.0002,-0.0146,0.0008
2257,-0.0293,0.0002,-0.0146,0.0008
2258,-0.0293,0.0002,-0.0146,0.0008
2259,-0.0293,0.0002,-0.0146,0.0008
2260,-0.0293,0.0002,-0.0146,0.0008
2261,-0.0293,0.0003,-0.0146,0.0008
2262,-0.0293,0.0003,-0.0146,0.0008
2263,-0.0293,0.0003,-0.0146,0.0008
2264,-0.0293,0.0003,-0.0146,0.0008
2265,-0.0293,0.0003,-0.0146,0.0008
2266,-0.0293,0.0003,-0.0146,0.0008
2267,-0.0293,0.0003,-0.0146,0.0008
2268,-0.0293,0.0003,-0.0146,0.0008
2269,-0.0293,0.0003,-0.0146,0.0008
2270,-0.0293,0.0003,-0.0145,0.0008
2271,-0.0293,0.0003,-0.0145,0.0008
2272,-0.0293,0.0003,-0.0145,0.0007
2273,-0.0293,0.0003,-0.0145,0.0007
2274,-0.0293,0.0003,-0.0145,0.0007
2275,-0.0293,0.0003,-0.0144,0.0007
2276,-0.0293,0.0003,-0.0144,0.0007
2277,-0.0293,0.0003,-0.0144,0.0007
2278,-0.0293,0.0003,-0.0144,0.0007
2279,-0.0293,0.0003,-0.0143,0.0007
2280,-0.0293,0.0003,-0.0143,0.0007
2281,-0.0293,0.0003,-0.0143,0.0007
2282,-0.0293,0.0003,-0.0142,0.0007
2283,-0.0294,0.0003,-0.0142,0.0007
2284,-0.0294,0.0003,-0.0142,0.0007
