Point,AFTBF,AFTDIA,*FWDBF,*FWDDIA,JCDIA1
2834,0.0217,0.1549,-0.0026,-0.0163,-0.1086
2835,0.0216,0.1547,-0.0026,-0.0163,-0.1085
2836,0.0216,0.1545,-0.0026,-0.0162,-0.1084
2837,0.0216,0.1543,-0.0026,-0.0162,-0.1083
2838,0.0216,0.1541,-0.0026,-0.0162,-0.1082
2839,0.0216,0.1539,-0.0026,-0.0161,-0.1081
2840,0.0215,0.1537,-0.0026,-0.0161,-0.1080
2841,0.0215,0.1535,-0.0026,-0.0161,-0.1079
2842,0.0215,0.1533,-0.0026,-0.0161,-0.1079
2843,0.0215,0.1531,-0.0026,-0.0160,-0.1078
2844,0.0214,0.1529,-0.0026,-0.0160,-0.1077
2845,0.0214,0.1527,-0.0026,-0.0160,-0.1077
2846,0.0214,0.1525,-0.0026,-0.0160,-0.1076
2847,0.0214,0.1523,-0.0026,-0.0159,-0.1075
2848,0.0214,0.1521,-0.0026,-0.0159,-0.1075
2849,0.0213,0.1520,-0.0026,-0.0159,-0.1074
2850,0.0213,0.1518,-0.0026,-0.0159,-0.1073
2851,0.0213,0.1516,-0.0026,-0.0159,-0.1073
2852,0.0213,0.1514,-0.0026,-0.0158,-0.1072
2853,0.0213,0.1512,-0.0026,-0.0158,-0.1071
2854,0.0212,0.1510,-0.0026,-0.0158,-0.1070
2855,0.0212,0.1508,-0.0026,-0.0158,-0.1070
2856,0.0212,0.1506,-0.0026,-0.0158,-0.1069
2857,0.0212,0.1504,-0.0026,-0.0158,-0.1068
2858,0.0212,0.1503,-0.0026,-0.0158,-0.1067
2859,0.0211,0.1501,-0.0026,-0.0157,-0.1066
2860,0.0211,0.1499,-0.0026,-0.0157,-0.1065
2861,0.0211,0.1497,-0.0026,-0.0157,-0.1065
2862,0.0211,0.1495,-0.0026,-0.0157,-0.1064
2863,0.0210,0.1494,-0.0026,-0.0157,-0.1063
2864,0.0210,0.1492,-0.0026,-0.0157,-0.1061
2865,0.0210,0.1490,-0.0026,-0.0157,-0.1060
2866,0.0210,0.1489,-0.0026,-0.0157,-0.1059
2867,0.0210,0.1487,-0.0026,-0.0157,-0.1058
2868,0.0209,0.1485,-0.0026,-0.0156,-0.1057
2869,0.0209,0.1483,-0.0026,-0.0156,-0.1056
2870,0.0209,0.1482,-0.0026,-0.0156,-0.1054
2871,0.0209,0.1480,-0.0026,-0.0156,-0.1053
2872,0.0209,0.1478,-0.0026,-0.0156,-0.1052
2873,0.0208,0.1477,-0.0026,-0.0156,-0.1050
2874,0.0208,0.1475,-0.0026,-0.0156,-0.1049
2875,0.0208,0.1473,-0.0026,-0.0156,-0.1048
2876,0.0208,0.1472,-0.0026,-0.0156,-0.1046
2877,0.0208,0.1470,-0.0026,-0.0155,-0.1045
2878,0.0208,0.1468,-0.0026,-0.0155,-0.1043
2879,0.0207,0.1467,-0.0026,-0.0155,-0.1042
2880,0.0207,0.1465,-0.0026,-0.0155,-0.1041
2881,0.0207,0.1463,-0.0026,-0.0155,-0.1039
2882,0.0207,0.1461,-0.0026,-0.0155,-0.1038
2883,0.0207,0.1460,-0.0026,-0.0155,-0.1036
2884,0.0206,0.1458,-0.0026,-0.0155,-0.1035
2885,0.0206,0.1456,-0.0026,-0.0155,-0.1034
2886,0.0206,0.1455,-0.0026,-0.0155,-0.1032
2887,0.0206,0.1453,-0.0026,-0.0155,-0.1031
2888,0.0206,0.1451,-0.0026,-0.0154,-0.1029
2889,0.0205,0.1449,-0.0026,-0.0154,-0.1028
2890,0.0205,0.1448,-0.0026,-0.0154,-0.1027
2891,0.0205,0.1446,-0.0026,-0.0154,-0.1025
2892,0.0205,0.1444,-0.0026,-0.0154,-0.1024
2893,0.0205,0.1442,-0.0026,-0.0154,-0.1022
2894,0.0204,0.1441,-0.0026,-0.0154,-0.1021
2895,0.0204,0.1439,-0.0026,-0.0154,-0.1020
2896,0.0204,0.1437,-0.0026,-0.0154,-0.1018
2897,0.0204,0.1436,-0.0026,-0.0154,-0.1017
2898,0.0204,0.1434,-0.0026,-0.0154,-0.1015
2899,0.0203,0.1432,-0.0026,-0.0153,-0.1014
2900,0.0203,0.1430,-0.0026,-0.0153,-0.1012
2901,0.0203,0.1429,-0.0026,-0.0153,-0.1011
2902,0.0203,0.1427,-0.0026,-0.0153,-0.1009
2903,0.0202,0.1425,-0.0026,-0.0153,-0.1007
2904,0.0202,0.1424,-0.0026,-0.0153,-0.1006
2905,0.0202,0.1422,-0.0026,-0.0152,-0.1004
2906,0.0202,0.1420,-0.0026,-0.0152,-0.1002
2907,0.0201,0.1418,-0.0026,-0.0152,-0.1000
2908,0.0201,0.1416,-0.0026,-0.0151,-0.0999
2909,0.0201,0.1415,-0.0026,-0.0151,-0.0997
2910,0.0201,0.1413,-0.0026,-0.0151,-0.0995
2911,0.0201,0.1411,-0.0026,-0.0150,-0.0993
2912,0.0200,0.1409,-0.0026,-0.0150,-0.0991
2913,0.0200,0.1407,-0.0026,-0.0149,-0.0989
2914,0.0200,0.1406,-0.0025,-0.0149,-0.0987
2915,0.0200,0.1404,-0.0025,-0.0148,-0.0985
2916,0.0199,0.1402,-0.0025,-0.0148,-0.0983
2917,0.0199,0.1400,-0.0025,-0.0147,-0.0981
2918,0.0199,0.1398,-0.0025,-0.0147,-0.0979
2919,0.0199,0.1396,-0.0025,-0.0146,-0.0977
2920,0.0198,0.1395,-0.0025,-0.0146,-0.0975
2921,0.0198,0.1393,-0.0025,-0.0145,-0.0973
2922,0.0198,0.1391,-0.0025,-0.0145,-0.0971
2923,0.0198,0.1389,-0.0025,-0.0144,-0.0969
2924,0.0197,0.1387,-0.0025,-0.0144,-0.0967
2925,0.0197,0.1385,-0.0025,-0.0143,-0.0965
2926,0.0197,0.1384,-0.0025,-0.0143,-0.0963
2927,0.0197,0.1382,-0.0025,-0.0142,-0.0962
2928,0.0197,0.1380,-0.0025,-0.0142,-0.0960
2929,0.0196,0.1378,-0.0025,-0.0142,-0.0959
2930,0.0196,0.1376,-0.0025,-0.0141,-0.0957
2931,0.0196,0.1375,-0.0025,-0.0141,-0.0955
2932,0.0196,0.1373,-0.0025,-0.0141,-0.0954
2933,0.0195,0.1371,-0.0025,-0.0140,-0.0953
2934,0.0195,0.1369,-0.0025,-0.0140,-0.0951
2935,0.0195,0.1367,-0.0025,-0.0140,-0.0950
2936,0.0195,0.1366,-0.0025,-0.0140,-0.0949
2937,0.0195,0.1364,-0.0025,-0.0140,-0.0948
2938,0.0194,0.1362,-0.0025,-0.0139,-0.0947
2939,0.0194,0.1360,-0.0025,-0.0139,-0.0946
2940,0.0194,0.1358,-0.0025,-0.0139,-0.0945
2941,0.0194,0.1356,-0.0025,-0.0139,-0.0944
2942,0.0193,0.1355,-0.0025,-0.0139,-0.0943
2943,0.0193,0.1353,-0.0025,-0.0139,-0.0942
2944,0.0193,0.1351,-0.0025,-0.0139,-0.0941
2945,0.0193,0.1349,-0.0025,-0.0139,-0.0940
2946,0.0192,0.1347,-0.0025,-0.0139,-0.0939
2947,0.0192,0.1345,-0.0025,-0.0139,-0.0938
2948,0.0192,0.1343,-0.0025,-0.0139,-0.0937
2949,0.0192,0.1341,-0.0025,-0.0139,-0.0936
2950,0.0191,0.1339,-0.0025,-0.0139,-0.0936
2951,0.0191,0.1337,-0.0025,-0.0139,-0.0935
2952,0.0191,0.1335,-0.0025,-0.0139,-0.0934
2953,0.0190,0.1333,-0.0025,-0.0139,-0.0933
2954,0.0190,0.1331,-0.0025,-0.0139,-0.0932
2955,0.0190,0.1329,-0.0025,-0.0139,-0.0931
2956,0.0190,0.1327,-0.0025,-0.0139,-0.0930
2957,0.0189,0.1325,-0.0025,-0.0139,-0.0929
2958,0.0189,0.1323,-0.0025,-0.0139,-0.0928
2959,0.0189,0.1321,-0.0025,-0.0139,-0.0926
2960,0.0189,0.1319,-0.0025,-0.0139,-0.0925
2961,0.0188,0.1317,-0.0025,-0.0139,-0.0924
2962,0.0188,0.1315,-0.0025,-0.0139,-0.0923
2963,0.0188,0.1313,-0.0025,-0.0139,-0.0922
2964,0.0188,0.1311,-0.0025,-0.0139,-0.0920
2965,0.0187,0.1309,-0.0025,-0.0139,-0.0919
2966,0.0187,0.1307,-0.0025,-0.0138,-0.0918
2967,0.0187,0.1305,-0.0025,-0.0138,-0.0917
2968,0.0186,0.1303,-0.0025,-0.0138,-0.0915
2969,0.0186,0.1301,-0.0025,-0.0138,-0.0914
2970,0.0186,0.1299,-0.0025,-0.0138,-0.0913
2971,0.0186,0.1297,-0.0025,-0.0138,-0.0912
2972,0.0185,0.1295,-0.0025,-0.0138,-0.0910
2973,0.0185,0.1293,-0.0025,-0.0138,-0.0909
2974,0.0185,0.1291,-0.0025,-0.0138,-0.0908
2975,0.0185,0.1289,-0.0025,-0.0138,-0.0906
2976,0.0184,0.1287,-0.0025,-0.0138,-0.0905
2977,0.0184,0.1286,-0.0025,-0.0137,-0.0904
2978,0.0184,0.1284,-0.0025,-0.0137,-0.0902
2979,0.0184,0.1282,-0.0025,-0.0137,-0.0901
2980,0.0183,0.1280,-0.0025,-0.0137,-0.0899
2981,0.0183,0.1278,-0.0025,-0.0137,-0.0898
2982,0.0183,0.1276,-0.0025,-0.0137,-0.0897
2983,0.0183,0.1274,-0.0025,-0.0137,-0.0895
2984,0.0182,0.1272,-0.0025,-0.0137,-0.0894
2985,0.0182,0.1270,-0.0025,-0.0137,-0.0892
2986,0.0182,0.1268,-0.0025,-0.0136,-0.0891
2987,0.0182,0.1265,-0.0025,-0.0136,-0.0889
2988,0.0181,0.1263,-0.0025,-0.0136,-0.0888
2989,0.0181,0.1261,-0.0025,-0.0136,-0.0886
2990,0.0181,0.1259,-0.0025,-0.0136,-0.0885
2991,0.0181,0.1257,-0.0024,-0.0136,-0.0883
2992,0.0181,0.1255,-0.0024,-0.0135,-0.0882
2993,0.0180,0.1252,-0.0024,-0.0135,-0.0880
2994,0.0180,0.1250,-0.0024,-0.0135,-0.0878
2995,0.0180,0.1248,-0.0024,-0.0135,-0.0877
2996,0.0179,0.1246,-0.0024,-0.0134,-0.0875
2997,0.0179,0.1243,-0.0024,-0.0134,-0.0873
2998,0.0179,0.1241,-0.0024,-0.0134,-0.0872
2999,0.0179,0.1239,-0.0024,-0.0134,-0.0870
3000,0.0178,0.1237,-0.0024,-0.0133,-0.0868
3001,0.0178,0.1234,-0.0024,-0.0133,-0.0866
3002,0.0178,0.1232,-0.0024,-0.0133,-0.0865
3003,0.0178,0.1230,-0.0024,-0.0133,-0.0863
3004,0.0177,0.1228,-0.0024,-0.0132,-0.0861
3005,0.0177,0.1225,-0.0024,-0.0132,-0.0859
3006,0.0177,0.1223,-0.0024,-0.0132,-0.0857
3007,0.0177,0.1221,-0.0024,-0.0132,-0.0855
3008,0.0176,0.1219,-0.0024,-0.0132,-0.0853
3009,0.0176,0.1217,-0.0024,-0.0131,-0.0851
3010,0.0176,0.1215,-0.0024,-0.0131,-0.0850
3011,0.0176,0.1213,-0.0024,-0.0131,-0.0848
3012,0.0175,0.1211,-0.0024,-0.0131,-0.0846
3013,0.0175,0.1209,-0.0024,-0.0131,-0.0844
3014,0.0175,0.1207,-0.0024,-0.0131,-0.0842
3015,0.0175,0.1205,-0.0024,-0.0130,-0.0840
3016,0.0174,0.1203,-0.0024,-0.0130,-0.0838
3017,0.0174,0.1201,-0.0024,-0.0130,-0.0836
3018,0.0174,0.1199,-0.0024,-0.0130,-0.0834
3019,0.0174,0.1198,-0.0024,-0.0130,-0.0832
3020,0.0173,0.1196,-0.0024,-0.0130,-0.0830
3021,0.0173,0.1194,-0.0024,-0.0129,-0.0829
3022,0.0173,0.1192,-0.0024,-0.0129,-0.0827
3023,0.0172,0.1190,-0.0024,-0.0129,-0.0825
3024,0.0172,0.1189,-0.0023,-0.0129,-0.0823
3025,0.0172,0.1187,-0.0023,-0.0129,-0.0822
3026,0.0172,0.1185,-0.0023,-0.0128,-0.0820
3027,0.0171,0.1183,-0.0023,-0.0128,-0.0818
3028,0.0171,0.1181,-0.0023,-0.0128,-0.0817
3029,0.0171,0.1180,-0.0023,-0.0128,-0.0815
3030,0.0171,0.1178,-0.0023,-0.0128,-0.0814
3031,0.0170,0.1176,-0.0023,-0.0127,-0.0812
3032,0.0170,0.1174,-0.0023,-0.0127,-0.0811
3033,0.0170,0.1172,-0.0023,-0.0127,-0.0809
3034,0.0170,0.1170,-0.0023,-0.0127,-0.0808
3035,0.0169,0.1169,-0.0023,-0.0127,-0.0807
3036,0.0169,0.1167,-0.0023,-0.0126,-0.0806
3037,0.0169,0.1165,-0.0023,-0.0126,-0.0805
3038,0.0169,0.1163,-0.0023,-0.0126,-0.0804
3039,0.0168,0.1161,-0.0023,-0.0126,-0.0803
3040,0.0168,0.1159,-0.0023,-0.0126,-0.0802
3041,0.0168,0.1158,-0.0023,-0.0126,-0.0801
3042,0.0168,0.1156,-0.0023,-0.0125,-0.0800
3043,0.0167,0.1154,-0.0023,-0.0125,-0.0799
3044,0.0167,0.1152,-0.0023,-0.0125,-0.0798
3045,0.0167,0.1150,-0.0023,-0.0125,-0.0797
3046,0.0167,0.1148,-0.0023,-0.0125,-0.0796
3047,0.0166,0.1147,-0.0023,-0.0125,-0.0795
3048,0.0166,0.1145,-0.0023,-0.0124,-0.0794
3049,0.0166,0.1143,-0.0023,-0.0124,-0.0793
3050,0.0166,0.1141,-0.0023,-0.0124,-0.0792
3051,0.0165,0.1139,-0.0023,-0.0124,-0.0791
3052,0.0165,0.1138,-0.0023,-0.0124,-0.0790
3053,0.0165,0.1136,-0.0023,-0.0123,-0.0789
3054,0.0164,0.1134,-0.0023,-0.0123,-0.0788
3055,0.0164,0.1132,-0.0023,-0.0123,-0.0787
3056,0.0164,0.1130,-0.0023,-0.0123,-0.0786
3057,0.0164,0.1129,-0.0023,-0.0122,-0.0785
3058,0.0163,0.1127,-0.0023,-0.0122,-0.0784
3059,0.0163,0.1125,-0.0023,-0.0122,-0.0783
3060,0.0163,0.1123,-0.0023,-0.0121,-0.0782
3061,0.0163,0.1121,-0.0023,-0.0121,-0.0781
3062,0.0162,0.1119,-0.0023,-0.0121,-0.0779
3063,0.0162,0.1117,-0.0023,-0.0120,-0.0778
3064,0.0162,0.1115,-0.0023,-0.0120,-0.0777
3065,0.0161,0.1113,-0.0023,-0.0119,-0.0776
3066,0.0161,0.1111,-0.0023,-0.0119,-0.0774
3067,0.0161,0.1109,-0.0023,-0.0119,-0.0773
3068,0.0161,0.1107,-0.0023,-0.0118,-0.0772
3069,0.0160,0.1105,-0.0023,-0.0118,-0.0770
3070,0.0160,0.1103,-0.0023,-0.0117,-0.0769
3071,0.0160,0.1101,-0.0023,-0.0117,-0.0768
3072,0.0159,0.1099,-0.0023,-0.0117,-0.0766
3073,0.0159,0.1097,-0.0023,-0.0116,-0.0765
3074,0.0159,0.1095,-0.0023,-0.0116,-0.0764
3075,0.0159,0.1093,-0.0023,-0.0116,-0.0762
3076,0.0158,0.1091,-0.0023,-0.0115,-0.0761
3077,0.0158,0.1089,-0.0023,-0.0115,-0.0760
3078,0.0158,0.1087,-0.0023,-0.0115,-0.0758
3079,0.0158,0.1084,-0.0023,-0.0115,-0.0757
3080,0.0157,0.1082,-0.0023,-0.0114,-0.0756
3081,0.0157,0.1080,-0.0023,-0.0114,-0.0754
3082,0.0157,0.1078,-0.0023,-0.0114,-0.0753
3083,0.0156,0.1076,-0.0023,-0.0114,-0.0751
3084,0.0156,0.1074,-0.0023,-0.0114,-0.0750
3085,0.0156,0.1072,-0.0023,-0.0114,-0.0749
3086,0.0156,0.1070,-0.0023,-0.0114,-0.0747
3087,0.0155,0.1067,-0.0023,-0.0114,-0.0746
3088,0.0155,0.1065,-0.0023,-0.0114,-0.0744
3089,0.0155,0.1063,-0.0023,-0.0114,-0.0743
3090,0.0154,0.1061,-0.0023,-0.0114,-0.0742
3091,0.0154,0.1059,-0.0023,-0.0114,-0.0740
3092,0.0154,0.1057,-0.0023,-0.0114,-0.0739
3093,0.0154,0.1055,-0.0023,-0.0114,-0.0737
3094,0.0153,0.1053,-0.0023,-0.0114,-0.0735
3095,0.0153,0.1051,-0.0023,-0.0114,-0.0734
3096,0.0153,0.1049,-0.0023,-0.0114,-0.0732
3097,0.0152,0.1047,-0.0023,-0.0114,-0.0731
3098,0.0152,0.1045,-0.0023,-0.0114,-0.0729
3099,0.0152,0.1043,-0.0023,-0.0114,-0.0727
3100,0.0151,0.1041,-0.0023,-0.0114,-0.0725
3101,0.0151,0.1039,-0.0023,-0.0114,-0.0724
3102,0.0151,0.1037,-0.0023,-0.0114,-0.0722
3103,0.0150,0.1035,-0.0022,-0.0114,-0.0720
3104,0.0150,0.1033,-0.0022,-0.0114,-0.0718
3105,0.0150,0.1031,-0.0022,-0.0114,-0.0716
3106,0.0150,0.1029,-0.0022,-0.0114,-0.0715
3107,0.0149,0.1027,-0.0022,-0.0114,-0.0713
3108,0.0149,0.1025,-0.0022,-0.0114,-0.0711
3109,0.0149,0.1023,-0.0022,-0.0114,-0.0709
3110,0.0148,0.1021,-0.0022,-0.0113,-0.0707
3111,0.0148,0.1019,-0.0022,-0.0113,-0.0705
3112,0.0148,0.1017,-0.0022,-0.0113,-0.0703
3113,0.0147,0.1015,-0.0022,-0.0113,-0.0701
3114,0.0147,0.1013,-0.0022,-0.0113,-0.0699
3115,0.0147,0.1011,-0.0022,-0.0113,-0.0697
3116,0.0146,0.1009,-0.0022,-0.0112,-0.0695
3117,0.0146,0.1007,-0.0022,-0.0112,-0.0693
3118,0.0146,0.1005,-0.0022,-0.0112,-0.0691
3119,0.0146,0.1003,-0.0022,-0.0112,-0.0689
3120,0.0145,0.1001,-0.0022,-0.0111,-0.0687
3121,0.0145,0.0999,-0.0022,-0.0111,-0.0685
3122,0.0145,0.0997,-0.0022,-0.0111,-0.0683
3123,0.0144,0.0994,-0.0022,-0.0111,-0.0681
3124,0.0144,0.0992,-0.0022,-0.0110,-0.0680
3125,0.0144,0.0990,-0.0022,-0.0110,-0.0678
3126,0.0143,0.0988,-0.0022,-0.0110,-0.0676
3127,0.0143,0.0986,-0.0022,-0.0109,-0.0675
3128,0.0143,0.0984,-0.0022,-0.0109,-0.0673
3129,0.0142,0.0981,-0.0022,-0.0108,-0.0672
3130,0.0142,0.0979,-0.0022,-0.0108,-0.0671
3131,0.0142,0.0977,-0.0022,-0.0108,-0.0669
3132,0.0142,0.0975,-0.0022,-0.0107,-0.0668
3133,0.0141,0.0972,-0.0022,-0.0107,-0.0667
3134,0.0141,0.0970,-0.0022,-0.0106,-0.0666
3135,0.0141,0.0968,-0.0022,-0.0106,-0.0664
3136,0.0140,0.0965,-0.0022,-0.0106,-0.0663
3137,0.0140,0.0963,-0.0022,-0.0105,-0.0662
3138,0.0140,0.0961,-0.0022,-0.0105,-0.0661
3139,0.0139,0.0959,-0.0022,-0.0105,-0.0660
3140,0.0139,0.0956,-0.0021,-0.0104,-0.0660
3141,0.0139,0.0954,-0.0021,-0.0104,-0.0659
3142,0.0138,0.0951,-0.0021,-0.0103,-0.0658
3143,0.0138,0.0949,-0.0021,-0.0103,-0.0657
3144,0.0138,0.0947,-0.0021,-0.0103,-0.0656
3145,0.0137,0.0944,-0.0021,-0.0102,-0.0655
3146,0.0137,0.0942,-0.0021,-0.0102,-0.0654
3147,0.0137,0.0939,-0.0021,-0.0101,-0.0653
3148,0.0136,0.0937,-0.0021,-0.0101,-0.0652
3149,0.0136,0.0935,-0.0021,-0.0101,-0.0651
3150,0.0136,0.0932,-0.0021,-0.0100,-0.0651
3151,0.0136,0.0930,-0.0021,-0.0100,-0.0650
3152,0.0135,0.0927,-0.0021,-0.0100,-0.0649
3153,0.0135,0.0925,-0.0021,-0.0099,-0.0648
3154,0.0135,0.0923,-0.0021,-0.0099,-0.0647
3155,0.0134,0.0920,-0.0021,-0.0099,-0.0646
3156,0.0134,0.0918,-0.0021,-0.0098,-0.0644
3157,0.0134,0.0915,-0.0021,-0.0098,-0.0643
3158,0.0133,0.0913,-0.0021,-0.0098,-0.0642
3159,0.0133,0.0911,-0.0021,-0.0098,-0.0641
3160,0.0133,0.0908,-0.0021,-0.0097,-0.0640
3161,0.0133,0.0906,-0.0021,-0.0097,-0.0639
3162,0.0132,0.0904,-0.0021,-0.0097,-0.0638
3163,0.0132,0.0902,-0.0021,-0.0097,-0.0636
3164,0.0132,0.0900,-0.0021,-0.0097,-0.0635
3165,0.0132,0.0897,-0.0021,-0.0097,-0.0634
3166,0.0131,0.0895,-0.0020,-0.0097,-0.0633
3167,0.0131,0.0893,-0.0020,-0.0097,-0.0631
3168,0.0131,0.0891,-0.0020,-0.0097,-0.0630
3169,0.0130,0.0889,-0.0020,-0.0097,-0.0629
3170,0.0130,0.0887,-0.0020,-0.0097,-0.0627
3171,0.0130,0.0885,-0.0020,-0.0097,-0.0626
3172,0.0130,0.0883,-0.0020,-0.0097,-0.0624
3173,0.0129,0.0881,-0.0020,-0.0097,-0.0623
3174,0.0129,0.0879,-0.0020,-0.0097,-0.0622
3175,0.0129,0.0877,-0.0020,-0.0098,-0.0620
3176,0.0129,0.0875,-0.0020,-0.0098,-0.0619
3177,0.0128,0.0873,-0.0020,-0.0098,-0.0617
3178,0.0128,0.0871,-0.0020,-0.0098,-0.0616
3179,0.0128,0.0869,-0.0020,-0.0098,-0.0614
3180,0.0128,0.0867,-0.0020,-0.0099,-0.0613
3181,0.0127,0.0865,-0.0020,-0.0099,-0.0611
3182,0.0127,0.0863,-0.0020,-0.0099,-0.0610
3183,0.0127,0.0861,-0.0020,-0.0099,-0.0608
3184,0.0127,0.0859,-0.0020,-0.0099,-0.0606
3185,0.0126,0.0857,-0.0020,-0.0100,-0.0605
3186,0.0126,0.0855,-0.0020,-0.0100,-0.0603
3187,0.0126,0.0852,-0.0020,-0.0100,-0.0602
3188,0.0126,0.0850,-0.0020,-0.0100,-0.0600
3189,0.0125,0.0848,-0.0020,-0.0100,-0.0598
3190,0.0125,0.0846,-0.0020,-0.0100,-0.0597
3191,0.0125,0.0843,-0.0020,-0.0100,-0.0595
3192,0.0125,0.0841,-0.0020,-0.0100,-0.0593
3193,0.0124,0.0839,-0.0020,-0.0099,-0.0591
3194,0.0124,0.0837,-0.0019,-0.0099,-0.0590
3195,0.0124,0.0834,-0.0019,-0.0099,-0.0588
3196,0.0123,0.0832,-0.0019,-0.0099,-0.0586
3197,0.0123,0.0829,-0.0019,-0.0098,-0.0584
3198,0.0123,0.0827,-0.0019,-0.0098,-0.0582
3199,0.0123,0.0825,-0.0019,-0.0098,-0.0581
3200,0.0122,0.0822,-0.0019,-0.0097,-0.0579
3201,0.0122,0.0820,-0.0019,-0.0097,-0.0577
3202,0.0122,0.0817,-0.0019,-0.0096,-0.0575
3203,0.0121,0.0815,-0.0019,-0.0096,-0.0573
3204,0.0121,0.0812,-0.0019,-0.0095,-0.0571
3205,0.0121,0.0810,-0.0019,-0.0095,-0.0569
3206,0.0121,0.0808,-0.0019,-0.0094,-0.0567
3207,0.0120,0.0805,-0.0019,-0.0094,-0.0565
3208,0.0120,0.0803,-0.0019,-0.0093,-0.0563
3209,0.0120,0.0800,-0.0019,-0.0093,-0.0561
3210,0.0119,0.0798,-0.0019,-0.0092,-0.0559
3211,0.0119,0.0796,-0.0019,-0.0091,-0.0557
3212,0.0119,0.0794,-0.0019,-0.0091,-0.0555
3213,0.0118,0.0791,-0.0019,-0.0090,-0.0552
3214,0.0118,0.0789,-0.0019,-0.0090,-0.0550
3215,0.0118,0.0787,-0.0019,-0.0089,-0.0548
3216,0.0117,0.0785,-0.0019,-0.0089,-0.0546
3217,0.0117,0.0783,-0.0019,-0.0088,-0.0544
3218,0.0117,0.0781,-0.0019,-0.0087,-0.0542
3219,0.0117,0.0779,-0.0019,-0.0087,-0.0540
3220,0.0116,0.0777,-0.0018,-0.0086,-0.0538
3221,0.0116,0.0775,-0.0018,-0.0086,-0.0535
3222,0.0116,0.0774,-0.0018,-0.0086,-0.0533
3223,0.0115,0.0772,-0.0018,-0.0085,-0.0531
3224,0.0115,0.0770,-0.0018,-0.0085,-0.0529
3225,0.0115,0.0768,-0.0018,-0.0084,-0.0527
3226,0.0114,0.0766,-0.0018,-0.0084,-0.0526
3227,0.0114,0.0764,-0.0018,-0.0084,-0.0524
3228,0.0114,0.0763,-0.0018,-0.0083,-0.0522
3229,0.0113,0.0761,-0.0018,-0.0083,-0.0520
3230,0.0113,0.0759,-0.0018,-0.0083,-0.0518
3231,0.0113,0.0757,-0.0018,-0.0082,-0.0517
3232,0.0112,0.0755,-0.0018,-0.0082,-0.0515
3233,0.0112,0.0753,-0.0018,-0.0082,-0.0514
3234,0.0112,0.0751,-0.0018,-0.0082,-0.0512
3235,0.0111,0.0749,-0.0018,-0.0082,-0.0511
3236,0.0111,0.0747,-0.0018,-0.0081,-0.0509
3237,0.0111,0.0745,-0.0018,-0.0081,-0.0508
3238,0.0111,0.0743,-0.0018,-0.0081,-0.0506
3239,0.0110,0.0740,-0.0018,-0.0081,-0.0505
3240,0.0110,0.0738,-0.0018,-0.0081,-0.0504
3241,0.0110,0.0736,-0.0017,-0.0081,-0.0503
3242,0.0109,0.0734,-0.0017,-0.0081,-0.0502
3243,0.0109,0.0731,-0.0017,-0.0080,-0.0500
3244,0.0109,0.0729,-0.0017,-0.0080,-0.0499
3245,0.0108,0.0726,-0.0017,-0.0080,-0.0498
3246,0.0108,0.0724,-0.0017,-0.0080,-0.0497
3247,0.0108,0.0722,-0.0017,-0.0080,-0.0496
3248,0.0107,0.0719,-0.0017,-0.0080,-0.0495
3249,0.0107,0.0717,-0.0017,-0.0080,-0.0494
3250,0.0107,0.0714,-0.0017,-0.0080,-0.0493
3251,0.0106,0.0712,-0.0017,-0.0080,-0.0492
3252,0.0106,0.0709,-0.0017,-0.0080,-0.0491
3253,0.0106,0.0707,-0.0017,-0.0080,-0.0490
3254,0.0105,0.0704,-0.0017,-0.0079,-0.0489
3255,0.0105,0.0702,-0.0017,-0.0079,-0.0487
3256,0.0105,0.0699,-0.0017,-0.0079,-0.0486
3257,0.0104,0.0697,-0.0017,-0.0079,-0.0485
3258,0.0104,0.0695,-0.0017,-0.0079,-0.0484
3259,0.0104,0.0692,-0.0017,-0.0079,-0.0483
3260,0.0103,0.0690,-0.0017,-0.0078,-0.0482
3261,0.0103,0.0687,-0.0017,-0.0078,-0.0481
3262,0.0103,0.0685,-0.0017,-0.0078,-0.0479
3263,0.0102,0.0682,-0.0017,-0.0078,-0.0478
3264,0.0102,0.0680,-0.0016,-0.0077,-0.0477
3265,0.0102,0.0677,-0.0016,-0.0077,-0.0476
3266,0.0101,0.0675,-0.0016,-0.0077,-0.0474
3267,0.0101,0.0672,-0.0016,-0.0076,-0.0473
3268,0.0101,0.0670,-0.0016,-0.0076,-0.0472
3269,0.0101,0.0667,-0.0016,-0.0075,-0.0470
3270,0.0100,0.0665,-0.0016,-0.0075,-0.0469
3271,0.0100,0.0662,-0.0016,-0.0075,-0.0467
3272,0.0100,0.0660,-0.0016,-0.0074,-0.0466
3273,0.0099,0.0657,-0.0016,-0.0074,-0.0464
3274,0.0099,0.0654,-0.0016,-0.0073,-0.0463
3275,0.0099,0.0652,-0.0016,-0.0073,-0.0461
3276,0.0098,0.0649,-0.0016,-0.0072,-0.0460
3277,0.0098,0.0646,-0.0016,-0.0072,-0.0458
3278,0.0098,0.0644,-0.0016,-0.0071,-0.0456
3279,0.0097,0.0641,-0.0016,-0.0071,-0.0455
3280,0.0097,0.0638,-0.0016,-0.0070,-0.0453
3281,0.0097,0.0635,-0.0016,-0.0070,-0.0451
3282,0.0096,0.0633,-0.0016,-0.0069,-0.0450
3283,0.0096,0.0630,-0.0016,-0.0069,-0.0448
